Country,Job Title,Rural,Quantity,Percentage
Netherlands,SCADA Technician (Supervisory Control and Data Acquisition Technician),Urban,1,0.01%
Netherlands,SQL Database Administrator,Urban,1,0.01%
Netherlands,Survey Data Technician,Urban,1,0.01%
Netherlands,Unemployed,Rural,55,0.57%
Netherlands,Unemployed,Urban,112,1.16%
Netherlands,Weight in Motion Field Data Collection Technician,Urban,1,0.01%
Poland,Analytical Data Miner,Urban,3,0.03%
Poland,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Rural,3,0.03%
Poland,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Urban,11,0.11%
Poland,Automatic Data Processing Planner,Rural,1,0.01%
Poland,Automatic Data Processing Planner,Urban,5,0.05%
Poland,Automatic Data Processing Planner (ADP Planner),Rural,3,0.03%
Poland,Automatic Data Processing Planner (ADP Planner),Urban,3,0.03%
Poland,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Urban,9,0.09%
Poland,Clinical Data Abstractor,Urban,2,0.02%
Poland,Clinical Data Analyst,Urban,3,0.03%
Poland,Clinical Data Associate,Rural,1,0.01%
Poland,Clinical Data Coordinator,Urban,1,0.01%
Poland,Clinical Data Management Associate Director,Rural,1,0.01%
Poland,Clinical Data Management Manager (CDM Manager),Urban,2,0.02%
Poland,Clinical Data Specialist,Urban,1,0.01%
Poland,Computer or Data Processing Systems Consultant,Urban,6,0.06%
Poland,Customer Data Technician,Urban,2,0.02%
Poland,Data Acquisition Technician,Urban,2,0.02%
Poland,Data Administrator,Urban,7,0.07%
Poland,Data Architect,Rural,1,0.01%
Poland,Data Architect,Urban,9,0.09%
Poland,Data Base Design Analyst,Urban,3,0.03%
Poland,Data Capture Clerk,Urban,2,0.02%
Poland,Data Capture Specialist,Urban,3,0.03%
Poland,Data Center Operator,Urban,1,0.01%
Poland,Data Coder Operator,Urban,1,0.01%
Poland,Data Collection Technician,Urban,3,0.03%
Poland,Data Collector,Urban,1,0.01%
Poland,Data Communications Analyst,Rural,3,0.03%
Poland,Data Communications Analyst,Urban,10,0.1%
Poland,Data Communications Software Consultant,Rural,1,0.01%
Poland,Data Communications Software Consultant,Urban,5,0.05%
Poland,Data Communications Technician,Rural,1,0.01%
Poland,Data Communications Technician,Urban,1,0.01%
Poland,Data Compiler,Rural,2,0.02%
Poland,Data Control Assistant,Urban,1,0.01%
Poland,Data Coordinator,Rural,3,0.03%
Poland,Data Coordinator,Urban,5,0.05%
Poland,Data Entry Associate,Rural,1,0.01%
Poland,Data Entry Operator,Urban,1,0.01%
Poland,Data Entry Representative,Urban,1,0.01%
Poland,Data Entry Specialist,Rural,1,0.01%
Poland,Data Entry Supervisor,Urban,1,0.01%
Poland,Data Entry Technician,Rural,1,0.01%
Poland,Data Entry Technician,Urban,1,0.01%
Poland,Data Examination Clerk,Urban,1,0.01%
Poland,Data Input Clerk,Urban,1,0.01%
Poland,Data Management Associate,Urban,5,0.05%
Poland,Data Management Information Technology Specialist,Rural,2,0.02%
Poland,Data Management Information Technology Specialist,Urban,5,0.05%
Poland,Data Management Manager,Urban,1,0.01%
Poland,Data Miner,Urban,7,0.07%
Poland,Data Modeling Specialist,Urban,5,0.05%
Poland,Data Officer,Urban,7,0.07%
Poland,Data Operations Director,Rural,1,0.01%
Poland,Data Operations Director,Urban,3,0.03%
Poland,Data Processing Auditor,Rural,2,0.02%
Poland,Data Processing Auditor,Urban,5,0.05%
Poland,Data Processing Clerk,Urban,1,0.01%
Poland,Data Processing Consultant,Urban,5,0.05%
Poland,Data Processing Control Clerk,Urban,1,0.01%
Poland,Data Processing Equipment Repairer,Urban,1,0.01%
Poland,Data Processing Manager,Urban,7,0.07%
Poland,Data Processing Supervisor,Urban,1,0.01%
Poland,Data Processing Systems Analyst,Rural,1,0.01%
Poland,Data Processing Systems Analyst,Urban,4,0.04%
Poland,Data Processing Systems Project Planner,Urban,3,0.03%
Poland,Data Recovery Planner,Rural,1,0.01%
Poland,Data Reduction Technician,Urban,1,0.01%
Poland,Data Reviewer,Rural,1,0.01%
Poland,Data Sciences Director,Urban,2,0.02%
Poland,Data Scientist,Rural,1,0.01%
Poland,Data Scientist,Urban,1,0.01%
Poland,Data Security Administrator,Urban,8,0.08%
Poland,Data Security Analyst,Rural,1,0.01%
Poland,Data Security Analyst,Urban,8,0.08%
Poland,Data Specialist,Urban,2,0.02%
Poland,Data Storage Specialist,Rural,2,0.02%
Poland,Data Storage Specialist,Urban,11,0.11%
Poland,Data Systems Manager,Rural,1,0.01%
Poland,Data Systems Manager,Urban,5,0.05%
Poland,Data Technician,Urban,1,0.01%
Poland,Data Transcriber,Urban,1,0.01%
Poland,Data Typist,Urban,1,0.01%
Poland,Data Warehouse Analyst,Rural,1,0.01%
Poland,Data Warehouse Analyst,Urban,7,0.07%
Poland,Data Warehouse Architect,Urban,4,0.04%
Poland,Data Warehouse Developer,Rural,1,0.01%
Poland,Data Warehouse Developer,Urban,10,0.1%
Poland,Data Warehouse Specialist,Urban,9,0.09%
Poland,Data Warehousing Engineer,Urban,3,0.03%
Poland,Data Warehousing Manager,Urban,5,0.05%
Poland,Data Warehousing Specialist,Rural,1,0.01%
Poland,Data Warehousing Specialist,Urban,4,0.04%
Poland,Database Administration Associate,Urban,4,0.04%
Poland,Database Administration Manager,Urban,6,0.06%
Poland,Database Administration Project Manager,Urban,1,0.01%
Poland,Database Administrator (DBA),Rural,1,0.01%
Poland,Database Administrator (DBA),Urban,1,0.01%
Poland,Database Analyst,Urban,2,0.02%
Poland,Database Architect,Rural,1,0.01%
Poland,Database Architect,Urban,3,0.03%
Poland,Database Consultant,Rural,2,0.02%
Poland,Database Consultant,Urban,4,0.04%
Poland,Database Coordinator,Rural,1,0.01%
Poland,Database Coordinator,Urban,5,0.05%
Poland,Database Design Analyst,Rural,1,0.01%
Poland,Database Design Analyst,Urban,9,0.09%
Poland,Database Designer,Rural,1,0.01%
Poland,Database Designer,Urban,4,0.04%
Poland,Database Developer,Urban,2,0.02%
Poland,Database Development and Administration Project Manager,Rural,2,0.02%
Poland,Database Development and Administration Project Manager,Urban,10,0.1%
Poland,Database Engineer,Urban,5,0.05%
Poland,Database Management System Specialist (DBMS Specialist),Urban,6,0.06%
Poland,Database Manager,Rural,1,0.01%
Poland,Database Manager,Urban,5,0.05%
Poland,Database Marketing Analyst,Urban,5,0.05%
Poland,Database Modeler,Rural,2,0.02%
Poland,Database Modeler,Urban,2,0.02%
Poland,Database Programmer,Urban,2,0.02%
Poland,Database Security Administrator,Rural,1,0.01%
Poland,Database Security Administrator,Urban,10,0.1%
Poland,Database Security Expert,Urban,9,0.09%
Poland,Database Software Technician,Rural,1,0.01%
Poland,Database Software Technician,Urban,6,0.06%
Poland,Database Specialist,Urban,5,0.05%
Poland,Database Technician,Urban,1,0.01%
Poland,Database Tester,Rural,2,0.02%
Poland,Database Tester,Urban,4,0.04%
Poland,Databases Computer Consultant,Rural,1,0.01%
Poland,Databases Computer Consultant,Urban,3,0.03%
Poland,Databases Software Consultant,Rural,2,0.02%
Poland,Databases Software Consultant,Urban,3,0.03%
Poland,Datastage Developer,Urban,2,0.02%
Poland,Director of Data Operations,Rural,2,0.02%
Poland,Director of Data Operations,Urban,9,0.09%
Poland,Electronic Data Interchange System Developer (EDI System Developer),Urban,5,0.05%
Poland,Electronic Data Processing Auditor (EDP Auditor),Rural,1,0.01%
Poland,Electronic Data Processing Auditor (EDP Auditor),Urban,5,0.05%
Poland,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Urban,2,0.02%
Poland,Field Artillery Automated Tactical Data System Specialist,Rural,1,0.01%
Poland,Field Artillery Automated Tactical Data System Specialist,Urban,1,0.01%
Poland,Field Traffic Data Technician,Rural,1,0.01%
Poland,Flight Data Technician,Rural,1,0.01%
Poland,Flight Data Technician,Urban,2,0.02%
Poland,Flight Test Data Acquisition Technician,Urban,2,0.02%
Poland,Geographic Information Systems Data Administrator (GIS Data Administrator),Rural,1,0.01%
Poland,Geographic Information Systems Data Administrator (GIS Data Administrator),Urban,4,0.04%
Poland,Geographic Information Systems Data Manager (GIS Data Manager),Rural,3,0.03%
Poland,Geographic Information Systems Data Manager (GIS Data Manager),Urban,3,0.03%
Poland,Geographic Information Systems Data Specialist (GIS Data Specialist),Rural,1,0.01%
Poland,Geographic Information Systems Data Specialist (GIS Data Specialist),Urban,11,0.11%
Poland,Geographic Information Systems Database Administrator (GIS Database Administrator),Rural,3,0.03%
Poland,Geographic Information Systems Database Administrator (GIS Database Administrator),Urban,9,0.09%
Poland,Head of Information Systems and Data Processing,Urban,2,0.02%
Poland,Internet Database Specialist,Rural,1,0.01%
Poland,Internet Database Specialist,Urban,1,0.01%
Poland,LiDAR Data Analyst,Urban,3,0.03%
Poland,Log Data Technician,Urban,1,0.01%
Poland,Marketing Database Analyst,Urban,2,0.02%
Poland,Medical Data Analyst,Rural,1,0.01%
Poland,Naval Tactical Data System--Combat Information Center Officer,Urban,1,0.01%
Poland,"Naval Tactical Data System--Combat Information Center Watch Officer, Carrier Controlled Approach Controller",Urban,2,0.02%
Poland,"Naval Tactical Data System--Combat Information Center Watch Officer, General",Urban,3,0.03%
Poland,Oracle Database Administrator (Oracle DBA),Rural,1,0.01%
Poland,Oracle Database Administrator (Oracle DBA),Urban,6,0.06%
Poland,Reference Data Expert,Urban,1,0.01%
Poland,SCADA Operator (Supervisory Control and Data Acquisition Operator),Urban,1,0.01%
Poland,SQL Database Administrator,Urban,10,0.1%
Poland,Scientific Database Curator,Urban,1,0.01%
Poland,Survey Data Technician,Urban,1,0.01%
Poland,Unemployed,Rural,86,0.89%
Poland,Unemployed,Urban,238,2.47%
Poland,Voice and Data Technician,Rural,1,0.01%
Poland,Weight in Motion Field Data Collection Technician,Urban,1,0.01%
Portugal,Analytical Data Miner,Urban,1,0.01%
Portugal,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Urban,3,0.03%
Portugal,Automatic Data Processing Planner,Urban,1,0.01%
Portugal,Automatic Data Processing Planner (ADP Planner),Urban,1,0.01%
Portugal,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Rural,1,0.01%
Portugal,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Urban,4,0.04%
Portugal,Clinical Data Coordinator,Urban,1,0.01%
Portugal,Clinical Data Management Associate Director,Urban,1,0.01%
Portugal,Clinical Data Manager,Urban,1,0.01%
Portugal,Clinical Data Specialist,Urban,1,0.01%
Portugal,Computer or Data Processing Systems Consultant,Rural,1,0.01%
Portugal,Computer or Data Processing Systems Consultant,Urban,2,0.02%
Portugal,Data Administrator,Rural,1,0.01%
Portugal,Data Administrator,Urban,4,0.04%
Portugal,Data Architect,Rural,1,0.01%
Portugal,Data Architect,Urban,1,0.01%
Portugal,Data Base Design Analyst,Rural,2,0.02%
Portugal,Data Capture Clerk,Urban,2,0.02%
Portugal,Data Center Operator,Urban,1,0.01%
Portugal,Data Collector,Urban,1,0.01%
Portugal,Data Communications Analyst,Urban,2,0.02%
Portugal,Data Communications Software Consultant,Urban,5,0.05%
Portugal,Data Communications Technician,Urban,1,0.01%
Portugal,Data Conversion Operator,Urban,1,0.01%
Portugal,Data Coordinator,Rural,1,0.01%
Portugal,Data Coordinator,Urban,5,0.05%
Portugal,Data Entry Machine Operator,Urban,1,0.01%
Portugal,Data Management Associate,Urban,3,0.03%
Portugal,Data Management Information Technology Specialist,Urban,1,0.01%
Portugal,Data Management Manager,Urban,1,0.01%
Portugal,Data Manager,Rural,1,0.01%
Portugal,Data Miner,Urban,1,0.01%
Portugal,Data Modeling Specialist,Urban,1,0.01%
Portugal,Data Officer,Urban,3,0.03%
Portugal,Data Processing Clerk,Rural,1,0.01%
Portugal,Data Processing Consultant,Urban,5,0.05%
Portugal,Data Processing Control Clerk,Urban,1,0.01%
Portugal,Data Processing Equipment Repairer,Rural,1,0.01%
Portugal,Data Processing Manager,Rural,3,0.03%
Portugal,Data Processing Manager,Urban,1,0.01%
Portugal,Data Processing Services Sales Representative,Urban,1,0.01%
Portugal,Data Processing Systems Project Planner,Urban,2,0.02%
Portugal,Data Processor,Urban,1,0.01%
Portugal,Data Recovery Planner,Urban,3,0.03%
Portugal,Data Reduction Technician,Urban,1,0.01%
Portugal,Data Scientist,Rural,2,0.02%
Portugal,Data Scientist,Urban,2,0.02%
Portugal,Data Security Analyst,Urban,4,0.04%
Portugal,Data Storage Specialist,Rural,1,0.01%
Portugal,Data Storage Specialist,Urban,1,0.01%
Portugal,Data Warehouse Analyst,Urban,2,0.02%
Portugal,Data Warehouse Architect,Rural,1,0.01%
Portugal,Data Warehouse Architect,Urban,1,0.01%
Portugal,Data Warehouse Specialist,Urban,1,0.01%
Portugal,Data Warehousing Engineer,Rural,1,0.01%
Portugal,Data Warehousing Manager,Urban,1,0.01%
Portugal,Database Administration Associate,Urban,2,0.02%
Portugal,Database Administration Manager,Rural,1,0.01%
Portugal,Database Architect,Urban,3,0.03%
Portugal,Database Consultant,Urban,2,0.02%
Portugal,Database Coordinator,Rural,1,0.01%
Portugal,Database Coordinator,Urban,1,0.01%
Portugal,Database Development and Administration Project Manager,Urban,1,0.01%
Portugal,Database Engineer,Urban,2,0.02%
Portugal,Database Management System Specialist (DBMS Specialist),Urban,1,0.01%
Portugal,Database Manager,Rural,1,0.01%
Portugal,Database Manager,Urban,2,0.02%
Portugal,Database Marketing Analyst,Urban,1,0.01%
Portugal,Database Software Technician,Rural,1,0.01%
Portugal,Database Software Technician,Urban,1,0.01%
Portugal,Database Specialist,Urban,3,0.03%
Portugal,Databases Computer Consultant,Urban,1,0.01%
Portugal,Databases Software Consultant,Urban,3,0.03%
Portugal,Electronic Data Interchange System Developer (EDI System Developer),Rural,1,0.01%
Portugal,Electronic Data Interchange System Developer (EDI System Developer),Urban,2,0.02%
Portugal,Electronic Data Processing Auditor (EDP Auditor),Urban,3,0.03%
Portugal,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Urban,1,0.01%
Portugal,Field Traffic Data Technician,Urban,1,0.01%
Portugal,Geographic Information Systems Data Administrator (GIS Data Administrator),Urban,3,0.03%
Portugal,Geographic Information Systems Data Manager (GIS Data Manager),Urban,1,0.01%
Portugal,Geographic Information Systems Data Specialist (GIS Data Specialist),Rural,1,0.01%
Portugal,Geographic Information Systems Data Specialist (GIS Data Specialist),Urban,1,0.01%
Portugal,Geographic Information Systems Database Administrator (GIS Database Administrator),Rural,1,0.01%
Portugal,Internet Database Specialist,Urban,1,0.01%
Portugal,LiDAR Data Analyst,Rural,1,0.01%
Portugal,Log Data Technician,Urban,1,0.01%
Portugal,Micro Computer Data Processor,Urban,1,0.01%
Portugal,Oracle Database Administrator (Oracle DBA),Urban,1,0.01%
Portugal,SQL Database Administrator,Urban,2,0.02%
Portugal,Unemployed,Rural,17,0.18%
Portugal,Unemployed,Urban,41,0.42%
Romania,Analytical Data Miner,Urban,1,0.01%
Romania,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Rural,2,0.02%
Romania,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Urban,3,0.03%
Romania,Automatic Data Processing Planner,Urban,3,0.03%
Romania,Automatic Data Processing Planner (ADP Planner),Urban,3,0.03%
Romania,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Rural,1,0.01%
Romania,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Urban,2,0.02%
Romania,Business Database Analyst,Urban,2,0.02%
Romania,Clinical Data Analyst,Urban,1,0.01%
Romania,Clinical Data Associate,Urban,2,0.02%
Romania,Clinical Data Manager,Urban,2,0.02%
Romania,Computer or Data Processing Systems Consultant,Rural,2,0.02%
Romania,Computer or Data Processing Systems Consultant,Urban,4,0.04%
Romania,Crime Data Specialist,Rural,1,0.01%
Romania,Customer Data Technician,Urban,1,0.01%
Romania,Data Abstractor,Rural,1,0.01%
Romania,Data Administrator,Urban,5,0.05%
Romania,Data Analysis Assistant,Urban,2,0.02%
Romania,Data Architect,Rural,1,0.01%
Romania,Data Architect,Urban,4,0.04%
Romania,Data Base Design Analyst,Urban,2,0.02%
Romania,Data Center Operator,Urban,2,0.02%
Romania,Data Coder Operator,Urban,1,0.01%
Romania,Data Collection Technician,Urban,2,0.02%
Romania,Data Communications Analyst,Urban,1,0.01%
Romania,Data Communications Software Consultant,Urban,1,0.01%
Romania,Data Compiler,Urban,1,0.01%
Romania,Data Coordinator,Urban,3,0.03%
Romania,Data Entry Clerk,Rural,1,0.01%
Romania,Data Entry Operator,Urban,1,0.01%
Romania,Data Entry Representative,Urban,1,0.01%
Romania,Data Entry Specialist,Urban,1,0.01%
Romania,Data Entry Supervisor,Rural,1,0.01%
Romania,Data Entry Technician,Rural,1,0.01%
Romania,Data Entry Technician,Urban,1,0.01%
Romania,Data Input Clerk,Rural,1,0.01%
Romania,Data Input Clerk,Urban,1,0.01%
Romania,Data Management Associate,Urban,7,0.07%
Romania,Data Management Information Technology Specialist,Urban,2,0.02%
Romania,Data Management Manager,Urban,1,0.01%
Romania,Data Miner,Urban,3,0.03%
Romania,Data Modeler,Rural,1,0.01%
Romania,Data Modeler,Urban,1,0.01%
Romania,Data Modeling Specialist,Rural,1,0.01%
Romania,Data Modeling Specialist,Urban,1,0.01%
Romania,Data Officer,Rural,1,0.01%
Romania,Data Officer,Urban,6,0.06%
Romania,Data Processing Auditor,Rural,2,0.02%
Romania,Data Processing Auditor,Urban,1,0.01%
Romania,Data Processing Consultant,Urban,2,0.02%
Romania,Data Processing Manager,Rural,1,0.01%
Romania,Data Processing Systems Analyst,Urban,1,0.01%
Romania,Data Processing Systems Project Planner,Rural,1,0.01%
Romania,Data Processing Systems Project Planner,Urban,6,0.06%
Romania,Data Processor,Rural,1,0.01%
Romania,Data Processor,Urban,1,0.01%
Romania,Data Sciences Director,Urban,1,0.01%
Romania,Data Security Administrator,Urban,3,0.03%
Romania,Data Security Analyst,Rural,1,0.01%
Romania,Data Security Analyst,Urban,4,0.04%
Romania,Data Storage Specialist,Rural,1,0.01%
Romania,Data Storage Specialist,Urban,4,0.04%
Romania,Data Systems Manager,Rural,1,0.01%
Romania,Data Systems Manager,Urban,1,0.01%
Romania,Data Warehouse Analyst,Rural,1,0.01%
Romania,Data Warehouse Analyst,Urban,1,0.01%
Romania,Data Warehouse Architect,Urban,2,0.02%
Romania,Data Warehouse Developer,Urban,2,0.02%
Romania,Data Warehouse Specialist,Rural,1,0.01%
Romania,Data Warehouse Specialist,Urban,1,0.01%
Romania,Data Warehousing Engineer,Urban,4,0.04%
Romania,Data Warehousing Manager,Urban,3,0.03%
Romania,Data Warehousing Specialist,Rural,1,0.01%
Romania,Data Warehousing Specialist,Urban,2,0.02%
Romania,Database Administration Associate,Rural,1,0.01%
Romania,Database Administration Associate,Urban,2,0.02%
Romania,Database Administration Manager,Urban,2,0.02%
Romania,Database Analyst,Urban,3,0.03%
Romania,Database Architect,Urban,4,0.04%
Romania,Database Consultant,Urban,7,0.07%
Romania,Database Design Analyst,Rural,1,0.01%
Romania,Database Design Analyst,Urban,1,0.01%
Romania,Database Designer,Rural,1,0.01%
Romania,Database Designer,Urban,2,0.02%
Romania,Database Development and Administration Project Manager,Urban,2,0.02%
Romania,Database Engineer,Rural,1,0.01%
Romania,Database Engineer,Urban,2,0.02%
Romania,Database Management System Specialist (DBMS Specialist),Urban,4,0.04%
Romania,Database Manager,Rural,1,0.01%
Romania,Database Manager,Urban,1,0.01%
Romania,Database Modeler,Rural,1,0.01%
Romania,Database Programmer,Urban,2,0.02%
Romania,Database Security Administrator,Urban,2,0.02%
Romania,Database Security Expert,Urban,1,0.01%
Romania,Database Software Technician,Urban,1,0.01%
Romania,Database Specialist,Urban,5,0.05%
Romania,Database Technician,Urban,1,0.01%
Romania,Database Tester,Urban,6,0.06%
Romania,Databases Computer Consultant,Urban,4,0.04%
Romania,Databases Software Consultant,Rural,1,0.01%
Romania,Databases Software Consultant,Urban,2,0.02%
Romania,Director of Data Operations,Urban,4,0.04%
Romania,Electronic Data Interchange System Developer (EDI System Developer),Urban,2,0.02%
Romania,Electronic Data Processing Auditor (EDP Auditor),Urban,4,0.04%
Romania,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Urban,3,0.03%
Romania,Field Artillery Automated Tactical Data System Specialist,Rural,1,0.01%
Romania,Field Artillery Automated Tactical Data System Specialist,Urban,1,0.01%
Romania,Field Traffic Data Technician,Urban,2,0.02%
Romania,GPS Field Data Collector (Global Positioning System Field Data Collector),Urban,1,0.01%
Romania,Geographic Information Systems Data Administrator (GIS Data Administrator),Urban,2,0.02%
Romania,Geographic Information Systems Data Manager (GIS Data Manager),Urban,2,0.02%
Romania,Geographic Information Systems Data Specialist (GIS Data Specialist),Rural,1,0.01%
Romania,Head of Information Systems and Data Processing,Rural,2,0.02%
Romania,Head of Information Systems and Data Processing,Urban,4,0.04%
Romania,Health Data Analyst,Urban,1,0.01%
Romania,Internet Database Specialist,Urban,1,0.01%
Romania,Marketing Database Analyst,Urban,1,0.01%
Romania,Medical Data Analyst,Urban,1,0.01%
Romania,Micro Computer Data Processor,Urban,1,0.01%
Romania,Naval Tactical Data System--Combat Information Center Officer,Urban,1,0.01%
Romania,Oracle Database Administrator (Oracle DBA),Urban,2,0.02%
Romania,Reference Data Expert,Urban,2,0.02%
Romania,SCADA Operator (Supervisory Control and Data Acquisition Operator),Urban,1,0.01%
Romania,SCADA Technician (Supervisory Control and Data Acquisition Technician),Urban,1,0.01%
Romania,SQL Database Administrator,Rural,1,0.01%
Romania,SQL Database Administrator,Urban,3,0.03%
Romania,Unemployed,Rural,11,0.11%
Romania,Unemployed,Urban,75,0.78%
Romania,Voice and Data Technician,Urban,1,0.01%
Slovakia,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Rural,1,0.01%
Slovakia,Automatic Data Processing Planner,Rural,1,0.01%
Slovakia,Automatic Data Processing Planner,Urban,1,0.01%
Slovakia,Automatic Data Processing Planner (ADP Planner),Urban,1,0.01%
Slovakia,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Urban,4,0.04%
Slovakia,Computer or Data Processing Systems Consultant,Rural,1,0.01%
Slovakia,Computer or Data Processing Systems Consultant,Urban,1,0.01%
Slovakia,Data Acquisition Technician,Rural,1,0.01%
Slovakia,Data Administrator,Urban,2,0.02%
Slovakia,Data Base Design Analyst,Urban,1,0.01%
Slovakia,Data Capture Specialist,Urban,1,0.01%
Slovakia,Data Communications Analyst,Urban,1,0.01%
Slovakia,Data Conversion Operator,Urban,1,0.01%
Slovakia,Data Management Associate,Urban,2,0.02%
Slovakia,Data Management Information Technology Specialist,Rural,1,0.01%
Slovakia,Data Officer,Urban,2,0.02%
Slovakia,Data Operations Director,Urban,1,0.01%
Slovakia,Data Processing Auditor,Urban,3,0.03%
Slovakia,Data Processing Consultant,Rural,1,0.01%
Slovakia,Data Processing Manager,Urban,1,0.01%
Slovakia,Data Processing Systems Analyst,Rural,1,0.01%
Slovakia,Data Processing Systems Project Planner,Rural,2,0.02%
Slovakia,Data Reviewer,Urban,1,0.01%
Slovakia,Data Scientist,Urban,3,0.03%
Slovakia,Data Security Analyst,Rural,3,0.03%
Slovakia,Data Systems Manager,Urban,1,0.01%
Slovakia,Data Transcriber,Urban,1,0.01%
Slovakia,Data Warehouse Analyst,Urban,1,0.01%
Slovakia,Data Warehouse Developer,Urban,1,0.01%
Slovakia,Data Warehouse Specialist,Urban,1,0.01%
Slovakia,Data Warehousing Engineer,Rural,1,0.01%
Slovakia,Data Warehousing Manager,Rural,1,0.01%
Slovakia,Data Warehousing Specialist,Urban,1,0.01%
Slovakia,Database Consultant,Rural,1,0.01%
Slovakia,Database Engineer,Urban,1,0.01%
Slovakia,Database Management System Specialist (DBMS Specialist),Rural,1,0.01%
Slovakia,Database Management System Specialist (DBMS Specialist),Urban,1,0.01%
Slovakia,Database Manager,Urban,3,0.03%
Slovakia,Database Security Administrator,Rural,1,0.01%
Slovakia,Database Specialist,Urban,1,0.01%
Slovakia,Database Tester,Rural,1,0.01%
Slovakia,Databases Computer Consultant,Urban,1,0.01%
Slovakia,Databases Software Consultant,Urban,1,0.01%
Slovakia,Flight Data Technician,Urban,1,0.01%
Slovakia,Geographic Information Systems Data Administrator (GIS Data Administrator),Rural,1,0.01%
Slovakia,Geographic Information Systems Data Administrator (GIS Data Administrator),Urban,2,0.02%
Slovakia,Geographic Information Systems Data Manager (GIS Data Manager),Urban,1,0.01%
Slovakia,Internet Database Specialist,Rural,1,0.01%
Slovakia,Unemployed,Rural,7,0.07%
Slovakia,Unemployed,Urban,22,0.23%
Slovenia,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Rural,1,0.01%
Slovenia,Automatic Data Processing Planner,Urban,1,0.01%
Slovenia,Clinical Data Associate,Rural,1,0.01%
Slovenia,Data Center Operator,Rural,1,0.01%
Slovenia,Data Communications Software Consultant,Rural,1,0.01%
Slovenia,Data Management Information Technology Specialist,Rural,1,0.01%
Slovenia,Data Processing Auditor,Urban,1,0.01%
Slovenia,Data Processing Systems Analyst,Rural,1,0.01%
Slovenia,Data Security Administrator,Urban,1,0.01%
Slovenia,Data Systems Manager,Urban,1,0.01%
Slovenia,Data Warehouse Architect,Rural,1,0.01%
Slovenia,Data Warehousing Manager,Rural,1,0.01%
Slovenia,Database Administration Manager,Rural,1,0.01%
Slovenia,Database Developer,Rural,1,0.01%
Slovenia,Database Modeler,Urban,1,0.01%
Slovenia,Databases Computer Consultant,Urban,1,0.01%
Slovenia,"Engineer, System Electronic Data Processing (Engineer, System EDP)",Urban,1,0.01%
Slovenia,Unemployed,Rural,5,0.05%
Slovenia,Unemployed,Urban,6,0.06%
Spain,Analytical Data Miner,Urban,1,0.01%
Spain,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Rural,2,0.02%
Spain,Automatic Data Processing Customer Liaison (ADP Customer Liaison),Urban,9,0.09%
Spain,Automatic Data Processing Planner,Rural,1,0.01%
Spain,Automatic Data Processing Planner,Urban,8,0.08%
Spain,Automatic Data Processing Planner (ADP Planner),Urban,11,0.11%
Spain,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Rural,2,0.02%
Spain,Automatic Data Processing Systems Security Specialist (ADP Systems Security),Urban,5,0.05%
Spain,Business Database Analyst,Urban,2,0.02%
Spain,Clinical Data Abstractor,Urban,1,0.01%
Spain,Clinical Data Associate,Urban,2,0.02%
Spain,Clinical Data Management Manager (CDM Manager),Rural,1,0.01%
Spain,Clinical Data Management Manager (CDM Manager),Urban,2,0.02%
Spain,Clinical Data Manager,Urban,2,0.02%
Spain,Clinical Data Specialist,Urban,1,0.01%
Spain,Computer or Data Processing Systems Consultant,Rural,1,0.01%
Spain,Computer or Data Processing Systems Consultant,Urban,8,0.08%
Spain,Crime Data Specialist,Urban,1,0.01%
Spain,Data Administrator,Urban,2,0.02%
Spain,Data Analysis Assistant,Urban,1,0.01%
Spain,Data Analyst,Urban,1,0.01%
Spain,Data Architect,Rural,1,0.01%
Spain,Data Architect,Urban,7,0.07%
Spain,Data Base Design Analyst,Urban,6,0.06%
Spain,Data Collector,Rural,1,0.01%
Spain,Data Communications Analyst,Urban,5,0.05%
Spain,Data Communications Software Consultant,Rural,1,0.01%
Spain,Data Communications Software Consultant,Urban,9,0.09%
Spain,Data Communications Technician,Urban,2,0.02%
Spain,Data Compiler,Rural,1,0.01%
Spain,Data Compiler,Urban,3,0.03%
Spain,Data Control Clerk Supervisor,Urban,1,0.01%
Spain,Data Conversion Operator,Urban,1,0.01%
Spain,Data Coordinator,Rural,1,0.01%
Spain,Data Coordinator,Urban,9,0.09%
Spain,Data Entry Associate,Rural,1,0.01%
Spain,Data Entry Machine Operator,Rural,2,0.02%
Spain,Data Entry Machine Operator,Urban,1,0.01%
Spain,Data Entry Operator,Urban,1,0.01%
